time,datetime,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1743764400000,2025-04-04 14:00:00,17.91,17.98,17.597,17.864,1033671.0,1743767999999,18380470.031,62235,523355.0,9309723.563
1743768000000,2025-04-04 15:00:00,17.864,18.157,17.785,18.097,878693.0,1743771599999,15751016.138,59934,432924.0,7763350.019
1743771600000,2025-04-04 16:00:00,18.097,18.25,17.806,18.163,1131674.0,1743775199999,20393660.974,67069,531216.0,9578350.835
1743775200000,2025-04-04 17:00:00,18.164,18.214,17.849,18.04,877065.0,1743778799999,15798361.406,56733,451485.0,8134905.194
1743778800000,2025-04-04 18:00:00,18.039,18.462,17.976,17.993,1513082.0,1743782399999,27554903.057,89904,775585.0,14128602.275
1743782400000,2025-04-04 19:00:00,17.994,18.1,17.705,17.895,1097555.0,1743785999999,19612605.477,66600,557553.0,9966460.568
1743786000000,2025-04-04 20:00:00,17.895,18.35,17.746,18.197,1063377.0,1743789599999,19228884.965,55724,504316.0,9112005.056
1743789600000,2025-04-04 21:00:00,18.198,18.238,17.972,18.007,618609.0,1743793199999,11187019.361,36196,303901.0,5495155.796
1743793200000,2025-04-04 22:00:00,18.006,18.206,17.957,18.096,587472.0,1743796799999,10634766.345,33326,298131.0,5396573.543
1743796800000,2025-04-04 23:00:00,18.095,18.264,18.004,18.184,374033.0,1743800399999,6783600.252,22760,195511.0,3545633.829
1743800400000,2025-04-05 00:00:00,18.184,18.344,18.127,18.236,250170.0,1743803999999,4559128.174,17091,131356.0,2394237.445
1743804000000,2025-04-05 01:00:00,18.238,18.326,18.152,18.168,219038.0,1743807599999,3992135.672,14706,85886.0,1566307.775
1743807600000,2025-04-05 02:00:00,18.169,18.213,18.133,18.178,207288.0,1743811199999,3766203.679,13121,97979.0,1780229.959
1743811200000,2025-04-05 03:00:00,18.177,18.27,18.079,18.241,254024.0,1743814799999,4611685.894,16110,119722.0,2174341.737
1743814800000,2025-04-05 04:00:00,18.242,18.368,18.235,18.274,265541.0,1743818399999,4856365.143,16391,146896.0,2687000.101
1743818400000,2025-04-05 05:00:00,18.274,18.293,18.158,18.186,230453.0,1743821999999,4196157.232,15360,111702.0,2034043.456
1743822000000,2025-04-05 06:00:00,18.187,18.195,18.096,18.103,147397.0,1743825599999,2673553.231,11176,65765.0,1192992.901
1743825600000,2025-04-05 07:00:00,18.104,18.183,18.043,18.058,179197.0,1743829199999,3245392.739,13682,87410.0,1583144.663
1743829200000,2025-04-05 08:00:00,18.059,18.158,18.041,18.072,109995.0,1743832799999,1990790.921,11444,57222.0,1035460.779
1743832800000,2025-04-05 09:00:00,18.072,18.168,18.042,18.127,171642.0,1743836399999,3107248.138,13064,86755.0,1570593.434
1743836400000,2025-04-05 10:00:00,18.126,18.227,18.066,18.202,206590.0,1743839999999,3751132.425,13218,93391.0,1695594.137
1743840000000,2025-04-05 11:00:00,18.201,18.238,18.117,18.185,184481.0,1743843599999,3352496.681,13558,91822.0,1668611.959
1743843600000,2025-04-05 12:00:00,18.186,18.328,18.186,18.315,278629.0,1743847199999,5087377.196,16602,136170.0,2486746.493
1743847200000,2025-04-05 13:00:00,18.316,18.333,18.234,18.263,203215.0,1743850799999,3715111.299,15170,97954.0,1790740.125
1743850800000,2025-04-05 14:00:00,18.263,18.287,18.17,18.225,206144.0,1743854399999,3756366.396,15143,108423.0,1975919.919
1743854400000,2025-04-05 15:00:00,18.224,18.294,18.043,18.09,417826.0,1743857999999,7588718.352,21073,169611.0,3081543.607
1743858000000,2025-04-05 16:00:00,18.09,18.109,17.877,17.899,624264.0,1743861599999,11209971.753,28931,278032.0,4991987.668
1743861600000,2025-04-05 17:00:00,17.899,18.011,17.883,17.948,289013.0,1743865199999,5187663.076,19433,139276.0,2500130.349
1743865200000,2025-04-05 18:00:00,17.95,17.95,17.757,17.831,387506.0,1743868799999,6911209.911,21206,173519.0,3095348.676
1743868800000,2025-04-05 19:00:00,17.83,17.921,17.811,17.864,259563.0,1743872399999,4637598.73,15500,138350.0,2472288.457
1743872400000,2025-04-05 20:00:00,17.864,17.941,17.81,17.853,245715.0,1743875999999,4394131.246,13682,132445.0,2369126.079
1743876000000,2025-04-05 21:00:00,17.855,17.962,17.829,17.945,246752.0,1743879599999,4415400.571,14332,137680.0,2463326.816
1743879600000,2025-04-05 22:00:00,17.945,17.982,17.82,17.855,255570.0,1743883199999,4577566.929,14538,120929.0,2166327.328
1743883200000,2025-04-05 23:00:00,17.854,17.889,17.663,17.818,509779.0,1743886799999,9077346.712,25939,256785.0,4574332.15
1743886800000,2025-04-06 00:00:00,17.818,17.862,17.738,17.775,232812.0,1743890399999,4141507.05,15816,140414.0,2497719.756
