time,datetime,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1681138800000,2023-04-10 18:00:00,17.453,17.554,17.448,17.479,197506.0,1681142399999,3457068.092,9658,100747.0,1763410.691
1681142400000,2023-04-10 19:00:00,17.479,17.72,17.42,17.691,379786.0,1681145999999,6669888.074,15919,202111.0,3550002.821
1681146000000,2023-04-10 20:00:00,17.692,17.86,17.692,17.839,693971.0,1681149599999,12347546.851,31943,347447.0,6182448.073
1681149600000,2023-04-10 21:00:00,17.839,17.89,17.803,17.882,271599.0,1681153199999,4845942.187,15163,161763.0,2886386.569
1681153200000,2023-04-10 22:00:00,17.884,17.89,17.713,17.747,267363.0,1681156799999,4752275.118,13337,127539.0,2267166.81
1681156800000,2023-04-10 23:00:00,17.746,17.772,17.658,17.709,262889.0,1681160399999,4655402.115,12592,119351.0,2113418.193
1681160400000,2023-04-11 00:00:00,17.709,17.799,17.694,17.794,171361.0,1681163999999,3042222.516,10110,113605.0,2016967.465
1681164000000,2023-04-11 01:00:00,17.794,17.965,17.788,17.88,598187.0,1681167599999,10698582.046,22862,283347.0,5068152.634
1681167600000,2023-04-11 02:00:00,17.879,17.97,17.879,17.934,237273.0,1681171199999,4253324.827,11436,105057.0,1883373.153
1681171200000,2023-04-11 03:00:00,17.935,18.025,17.865,17.97,315302.0,1681174799999,5656479.874,15429,172121.0,3087917.98
1681174800000,2023-04-11 04:00:00,17.971,18.046,17.868,18.003,267797.0,1681178399999,4804099.778,13704,144208.0,2586915.234
1681178400000,2023-04-11 05:00:00,18.003,18.09,17.93,17.966,321876.0,1681181999999,5793823.297,15182,147449.0,2654452.852
1681182000000,2023-04-11 06:00:00,17.967,18.035,17.876,18.031,190401.0,1681185599999,3417168.839,9715,111047.0,1993539.917
1681185600000,2023-04-11 07:00:00,18.031,18.241,17.995,18.232,474392.0,1681189199999,8592535.298,20568,276871.0,5014323.417
1681189200000,2023-04-11 08:00:00,18.234,18.29,18.07,18.145,574524.0,1681192799999,10464236.027,22880,250507.0,4563489.62
1681192800000,2023-04-11 09:00:00,18.145,18.275,18.139,18.273,261930.0,1681196399999,4769476.769,11499,140438.0,2557217.644
1681196400000,2023-04-11 10:00:00,18.273,18.365,18.236,18.316,396721.0,1681199999999,7264777.307,14351,197280.0,3612862.323
1681200000000,2023-04-11 11:00:00,18.315,18.364,18.23,18.274,292223.0,1681203599999,5346832.836,12569,137750.0,2521017.936
1681203600000,2023-04-11 12:00:00,18.274,18.319,18.178,18.309,261158.0,1681207199999,4767218.206,11696,120675.0,2203404.377
1681207200000,2023-04-11 13:00:00,18.305,18.427,18.295,18.385,431693.0,1681210799999,7927596.05,15561,223755.0,4109822.774
1681210800000,2023-04-11 14:00:00,18.385,18.45,18.362,18.411,310622.0,1681214399999,5716541.479,12644,139777.0,2573130.593
1681214400000,2023-04-11 15:00:00,18.411,18.445,18.312,18.381,372382.0,1681217999999,6840634.72,14339,184942.0,3397731.951
1681218000000,2023-04-11 16:00:00,18.38,18.386,18.323,18.377,251410.0,1681221599999,4613706.024,10682,120975.0,2220315.211
1681221600000,2023-04-11 17:00:00,18.377,18.625,18.29,18.345,941103.0,1681225199999,17358915.152,34286,476239.0,8787302.089
1681225200000,2023-04-11 18:00:00,18.345,18.512,18.295,18.452,365834.0,1681228799999,6740187.405,15597,193793.0,3570661.559
1681228800000,2023-04-11 19:00:00,18.449,18.474,18.28,18.297,397161.0,1681232399999,7293331.516,16022,178467.0,3277450.268
1681232400000,2023-04-11 20:00:00,18.297,18.37,18.244,18.356,309643.0,1681235999999,5667512.963,11920,149242.0,2732128.663
1681236000000,2023-04-11 21:00:00,18.357,18.402,18.282,18.299,235004.0,1681239599999,4309474.232,8321,116860.0,2143015.691
1681239600000,2023-04-11 22:00:00,18.299,18.43,18.17,18.214,582420.0,1681243199999,10659629.89,21164,264869.0,4848457.513
1681243200000,2023-04-11 23:00:00,18.213,18.242,18.11,18.227,376076.0,1681246799999,6841017.041,14992,171320.0,3117258.976
1681246800000,2023-04-12 00:00:00,18.227,18.227,18.118,18.199,180622.0,1681250399999,3284356.136,8433,90484.0,1645587.695
