time,datetime,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1712674800000,2024-04-09 18:00:00,47.389,47.586,46.696,47.585,452808.0,1712678399999,21338606.535,52253,223595.0,10541901.713
1712678400000,2024-04-09 19:00:00,47.583,47.587,47.043,47.147,325474.0,1712681999999,15385948.358,36356,151175.0,7145467.549
1712682000000,2024-04-09 20:00:00,47.148,47.459,46.751,47.269,307334.0,1712685599999,14484123.171,35161,150807.0,7107717.021
1712685600000,2024-04-09 21:00:00,47.27,47.399,47.151,47.244,135887.0,1712689199999,6423790.752,17460,66331.0,3135412.884
1712689200000,2024-04-09 22:00:00,47.244,47.43,47.113,47.301,117776.0,1712692799999,5567903.719,16384,56521.0,2672040.543
1712692800000,2024-04-09 23:00:00,47.297,47.526,47.277,47.392,113307.0,1712696399999,5372287.868,15068,56832.0,2694670.659
1712696400000,2024-04-10 00:00:00,47.391,47.397,46.982,47.12,194169.0,1712699999999,9148022.673,15412,94572.0,4453842.22
1712700000000,2024-04-10 01:00:00,47.12,47.175,46.926,47.092,99711.0,1712703599999,4693948.476,12046,51459.0,2422722.174
1712703600000,2024-04-10 02:00:00,47.088,47.093,46.373,46.5,339590.0,1712707199999,15832947.645,34895,140782.0,6563202.572
1712707200000,2024-04-10 03:00:00,46.5,46.963,46.363,46.735,310802.0,1712710799999,14504638.394,32903,152995.0,7141146.373
1712710800000,2024-04-10 04:00:00,46.734,46.87,46.14,46.805,398658.0,1712714399999,18541109.223,43348,188332.0,8764890.864
1712714400000,2024-04-10 05:00:00,46.804,47.064,45.719,45.827,530975.0,1712717999999,24579341.313,50073,236022.0,10936419.981
1712718000000,2024-04-10 06:00:00,45.826,46.657,45.765,46.654,380154.0,1712721599999,17539902.66,39787,199454.0,9200202.541
1712721600000,2024-04-10 07:00:00,46.653,47.273,46.532,47.116,268135.0,1712725199999,12589510.43,27988,136407.0,6406073.458
1712725200000,2024-04-10 08:00:00,47.116,47.659,47.084,47.497,278486.0,1712728799999,13211376.827,29796,136535.0,6476316.606
1712728800000,2024-04-10 09:00:00,47.497,47.939,47.333,47.479,332554.0,1712732399999,15853260.627,37787,176622.0,8419270.386
1712732400000,2024-04-10 10:00:00,47.475,47.717,47.378,47.513,186811.0,1712735999999,8877863.048,20360,93216.0,4430384.016
1712736000000,2024-04-10 11:00:00,47.514,47.672,46.959,47.296,371311.0,1712739599999,17579675.706,38458,180742.0,8557904.134
1712739600000,2024-04-10 12:00:00,47.297,47.427,46.882,47.217,275338.0,1712743199999,12978026.275,27503,130791.0,6165017.528
1712743200000,2024-04-10 13:00:00,47.217,47.45,46.692,47.183,403085.0,1712746799999,18959935.472,38856,199666.0,9391771.465
1712746800000,2024-04-10 14:00:00,47.177,47.612,47.08,47.464,247602.0,1712750399999,11735420.696,26007,125955.0,5970066.172
1712750400000,2024-04-10 15:00:00,47.464,47.675,45.1,46.128,1521282.0,1712753999999,70399955.05,137448,725576.0,33599119.895
1712754000000,2024-04-10 16:00:00,46.126,46.165,45.599,46.093,492648.0,1712757599999,22621969.208,52107,258892.0,11889273.805
1712757600000,2024-04-10 17:00:00,46.093,46.938,45.787,46.743,448694.0,1712761199999,20841336.073,45916,227695.0,10573106.978
1712761200000,2024-04-10 18:00:00,46.744,46.813,46.333,46.65,323722.0,1712764799999,15073512.447,33913,169076.0,7872636.186
1712764800000,2024-04-10 19:00:00,46.648,47.716,46.496,47.642,491096.0,1712768399999,23115938.616,52888,229867.0,10824016.987
1712768400000,2024-04-10 20:00:00,47.642,47.886,47.2,47.247,379439.0,1712771999999,18033346.829,41752,190290.0,9044096.079
1712772000000,2024-04-10 21:00:00,47.249,47.281,46.581,46.799,323836.0,1712775599999,15193817.428,34587,156574.0,7345527.488
1712775600000,2024-04-10 22:00:00,46.797,47.451,46.644,47.451,278086.0,1712779199999,13085079.329,27009,155877.0,7333547.908
1712779200000,2024-04-10 23:00:00,47.452,47.578,47.073,47.188,221707.0,1712782799999,10488551.498,22215,99402.0,4704115.663
1712782800000,2024-04-11 00:00:00,47.188,47.475,46.949,47.395,140755.0,1712786399999,6643202.713,14439,78208.0,3692736.244
