time,datetime,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1649602800000,2022-04-10 18:00:00,83.86,84.22,83.74,83.98,135854.0,1649606399999,11413668.543,13808,69660.0,5853263.893
1649606400000,2022-04-10 19:00:00,83.99,84.42,83.85,84.37,123069.0,1649609999999,10356878.82,13072,63739.0,5364290.64
1649610000000,2022-04-10 20:00:00,84.36,85.38,84.28,85.12,291752.0,1649613599999,24761215.831,26263,152799.0,12969361.075
1649613600000,2022-04-10 21:00:00,85.12,85.63,84.8,84.84,194887.0,1649617199999,16615749.164,19641,87671.0,7477459.764
1649617200000,2022-04-10 22:00:00,84.84,84.89,84.35,84.67,149137.0,1649620799999,12621177.456,15561,71658.0,6065112.14
1649620800000,2022-04-10 23:00:00,84.67,85.11,84.38,84.45,132974.0,1649624399999,11281741.83,14928,59328.0,5033699.12
1649624400000,2022-04-11 00:00:00,84.46,84.83,83.44,83.48,175570.0,1649627999999,14770618.842,15014,71310.0,6002591.65
1649628000000,2022-04-11 01:00:00,83.48,83.92,82.28,82.81,483021.0,1649631599999,40066778.215,45380,240173.0,19925423.926
1649631600000,2022-04-11 02:00:00,82.8,83.05,80.55,80.94,575310.0,1649635199999,47203496.215,45904,220219.0,18092638.806
1649635200000,2022-04-11 03:00:00,80.94,81.39,80.0,80.72,549795.0,1649638799999,44355686.621,50022,266136.0,21480312.084
1649638800000,2022-04-11 04:00:00,80.72,81.48,80.19,80.32,236021.0,1649642399999,19080359.359,22860,107101.0,8660101.226
1649642400000,2022-04-11 05:00:00,80.31,80.49,78.1,78.55,837695.0,1649645999999,66358072.338,68410,334711.0,26507254.486
1649646000000,2022-04-11 06:00:00,78.54,79.19,78.11,79.17,335468.0,1649649599999,26366852.253,27922,185484.0,14580119.063
1649649600000,2022-04-11 07:00:00,79.16,79.73,78.65,79.69,197474.0,1649653199999,15644015.211,19470,101285.0,8024457.741
1649653200000,2022-04-11 08:00:00,79.68,79.81,79.23,79.68,133932.0,1649656799999,10653766.1,14968,62990.0,5010766.4
1649656800000,2022-04-11 09:00:00,79.7,79.91,79.25,79.78,174195.0,1649660399999,13860838.73,19076,92265.0,7341291.2
1649660400000,2022-04-11 10:00:00,79.79,80.09,79.5,80.03,174269.0,1649663999999,13912478.714,16368,86975.0,6944832.304
1649664000000,2022-04-11 11:00:00,80.04,80.29,78.84,79.29,266541.0,1649667599999,21186018.144,23037,121331.0,9645150.33
1649667600000,2022-04-11 12:00:00,79.28,79.37,76.0,76.08,831033.0,1649671199999,64429775.019,62060,321909.0,24983767.2
1649671200000,2022-04-11 13:00:00,76.07,77.12,75.71,76.99,692020.0,1649674799999,52967766.006,55072,344621.0,26385510.36
1649674800000,2022-04-11 14:00:00,76.98,77.15,75.18,75.82,617245.0,1649678399999,46941656.64,50001,287811.0,21897453.506
1649678400000,2022-04-11 15:00:00,75.83,77.0,75.77,75.91,373127.0,1649681999999,28499585.706,32265,183807.0,14046224.57
1649682000000,2022-04-11 16:00:00,75.91,76.35,74.43,76.28,699126.0,1649685599999,52663870.615,55832,337589.0,25447947.457
1649685600000,2022-04-11 17:00:00,76.28,76.62,75.49,76.19,409808.0,1649689199999,31158252.041,33284,198741.0,15114090.95
1649689200000,2022-04-11 18:00:00,76.19,76.94,75.23,75.28,405458.0,1649692799999,30894243.344,30426,187822.0,14318253.98
1649692800000,2022-04-11 19:00:00,75.29,76.17,74.8,75.96,468452.0,1649696399999,35388081.463,40463,243909.0,18433746.28
1649696400000,2022-04-11 20:00:00,75.97,76.49,75.37,76.12,348522.0,1649699999999,26457222.084,31196,175799.0,13344117.196
1649700000000,2022-04-11 21:00:00,76.11,76.18,74.36,75.22,356204.0,1649703599999,26729019.903,31997,161141.0,12090136.88
1649703600000,2022-04-11 22:00:00,75.22,75.4,73.49,74.08,513603.0,1649707199999,38120706.895,48579,229288.0,17018474.616
1649707200000,2022-04-11 23:00:00,74.07,74.69,73.2,74.1,479804.0,1649710799999,35508147.869,42530,236798.0,17533652.206
1649710800000,2022-04-12 00:00:00,74.1,74.51,72.62,72.86,426256.0,1649714399999,31288764.933,39807,177175.0,13017126.54
